-695566480, -695517106
-692454074, -692392184
-689341666, -689304814
-686229265, -686192412
-683116863, -683061229
-680004452, -679967605
-676892053, -676855200
-673779647, -673742794
-670667245, -670630388
-667554843, -667517986
-664442437, -664405580
-661330030, -661293176
-658217628, -658174517
-655105222, -655055853
-651992817, -651955964
-648880418, -648843558
-645768012, -645731158
-642655609, -642618752
-639543204, -639506347
-636430798, -636393941
-633318391, -633281538
-630205987, -630169139
-627093586, -627037953
-623981179, -623931808
-620868772, -620819406
-617756369, -617719521
-614643966, -614607112
-611531568, -611494708
-608419164, -608382304
-605306758, -605257384
-602194347, -602157494
-599081948, -599045091
-595969543, -595932689
-592857139, -592820282
-589744738, -589707881
-586632332, -586595478
-583519927, -583483074
-580407525, -580370665
-577295118, -577258265
-574182712, -574145859
-571070309, -571033456
-567957908, -567921051
-564845501, -564808648
-561733101, -561696241
-558620691, -558583838
-555508288, -555471435
-552395886, -552359029
-549283485, -549246625
-546171081, -546121705
-543058668, -543021820
-539946268, -539909414
-536833861, -536797008
-533721462, -533672094
-530609055, -530572203
-527496655, -527459795
-524384251, -524328618
-521271839, -521222476
-518159437, -518122583
-515047033, -515010180
-511934629, -511885259
-508822221, -508785374
-505709819, -505672971
-502597418, -502554305
-499485011, -499448158
-496372608, -496335755
-493260205, -493223351
-490147799, -490110945
-487035394, -486992288
-483922993, -483861860
-480810588, -480773735
-477698186, -477661329
-474585779, -474542672
-471473376, -471436523
-468360973, -468324119
-465248566, -465211713
-462136168, -462099308
-459023761, -458980649
-455911353, -455874500
-452798952, -452762095
-449686551, -449649691
-446574142, -446537285
-443461741, -443424884
-440349335, -440306223
-437236929, -437200078
-434124526, -434087672
-431012122, -430975268
-427899716, -427862863
-424787317, -424744199
-421674905, -421638058
-418562505, -418525652
-415450101, -415394475
-412337693, -412300845
-409225297, -409175921
-406112884, -406076031
-403000487, -402963627
-399888077, -399851224
-396775678, -396738824
-393663271, -393626417
-390550866, -390514013
-387438462, -387401608
-384326061, -384289207
-381213654, -381176801
-378101247, -378064394
-374988847, -374945735
-371876440, -371839587
-368764039, -368727185
-365651633, -365614780
-362539229, -362502376
-359426823, -359377457
-356314423, -356277569
-353202018, -353152648
-350089613, -350052756
-346977206, -346940353
-343864803, -343815432
-340752399, -340715546
-337639993, -337603140
-334527591, -334490736
-331415189, -331372071
-328302780, -328265933
-325190378, -325153524
-322077978, -322041121
-318965575, -318928715
-315853171, -315791283
-312740759, -312691392
-309628359, -309591506
-306515956, -306466587
-303403551, -303354180
-300291145, -300254295
-297178741, -297141887
-294066339, -294029482
-290953932, -290917079
-287841529, -287804676
-284729126, -284686012
-281616720, -281579866
-278504318, -278467464
-275391914, -275342543
-272279507, -272242653
-269167102, -269117734
-266054700, -266017847
-262942296, -262905443
-259829898, -259793039
-256717489, -256680635
-253605085, -253555717
-250492683, -250455823
-247380275, -247343421
-244267869, -244212242
-241155463, -241118610
-238043067, -237999949
-234930663, -234893803
-231818251, -231781398
-228705852, -228662738
-225593446, -225544075
-222481042, -222444191
-219368641, -219331784
-216256236, -216206867
-213143833, -213106974
-210031427, -209994570
-206919021, -206869649
-203806615, -203769761
-200694211, -200657358
-197581807, -197544954
-194469401, -194432548
-191357002, -191320145
-188244597, -188207743
-185132193, -185095339
-182019786, -181982932
-178907381, -178858017
-175794980, -175758126
-172682571, -172645723
-169570173, -169533319
-166457766, -166420914
-163345361, -163308507
-160232958, -160177330
-157120551, -157083698
-154008155, -153971295
-150895749, -150846373
-147783338, -147733971
-144670937, -144634083
-141558535, -141509159
-138446124, -138409276
-135333728, -135284353
-132221321, -132184464
-129108917, -129072060
-125996511, -125959657
-122884108, -122847255
-119771704, -119734851
-116659299, -116622447
-113546900, -113510044
-110434494, -110397637
-107322087, -107285233
-104209685, -104172828
-101097279, -101060426
-97984875, -97948022
-94872468, -94835619
-91760068, -91723214
-88647664, -88610810
-85535257, -85498404
-82422854, -82386001
-79310452, -79249316
-76198046, -76161195
-73085647, -73036271
-69973236, -69936383
-66860834, -66811464
-63748427, -63711574
-60636025, -60599172
-57523623, -57486766
-54411219, -54374365
-51298817, -51261960
-48186410, -48149553
-45074003, -45030893
-41961602, -41924751
-38849201, -38799829
-35736794, -35693682
-32624387, -32575019
-29511984, -29475131
-26399581, -26350214
-23287178, -23250321
-20174771, -20137918
-17062366, -17025514
-13949966, -13913106
-10837557, -10800703
-7725157, -7688300
-4612751, -4575894
-1500344, -1463491
1612059, 1655169
4724464, 4761317
7836864, 7873721
10949268, 10986122
14061673, 14098527
17174080, 17210934
20286477, 20347617
23398882, 23435742
26511290, 26548147
29623692, 29660549
32736100, 32772953
35848503, 35885356
38960909, 38997762
42073312, 42110165
45185718, 45222571
48298121, 48347488
51410523, 51447380
54522929, 54559782
57635332, 57672185
60747735, 60797106
63860141, 63896991
66972543, 67009396
70084946, 70121800
73197352, 73252981
76309757, 76371639
79422163, 79459016
82534565, 82583935
85646970, 85696340
88759377, 88796230
91871780, 91908630
94984181, 95021034
98096585, 98133444
101208990, 101245841
104321393, 104358246
107433798, 107470650
110546198, 110583055
113658604, 113695461
116771007, 116820383
119883416, 119932786
122995822, 123032676
126108222, 126145076
129220628, 129257481
132333026, 132382403
135445438, 135494802
138557839, 138594690
141670243, 141707097
144782645, 144819502
147895052, 147931905
151007457, 151056824
154119856, 154162970
157232264, 157269118
160344672, 160381518
163457070, 163493927
166569475, 166606328
169681880, 169718733
172794287, 172843657
175906689, 175943540
179019093, 179055945
182131496, 182168353
185243902, 185280755
188356302, 188393159
191468711, 191505564
194581116, 194642249
197693518, 197749143
200805922, 200842779
203918326, 203967694
207030727, 207080101
210143132, 210179985
213255534, 213292394
216367944, 216411054
219480348, 219529718
222592751, 222629608
225705155, 225754525
228817560, 228854411
231929962, 231979330
235042366, 235079220
238154775, 238191623
241267176, 241316544
244379580, 244416431
247491984, 247528837
250604388, 250641241
253716792, 253753643
256829192, 256878562
259941602, 259984715
263054006, 263090856
266166407, 266222036
269278819, 269315665
272391218, 272428072
275503623, 275540477
278616021, 278652881
281728426, 281765280
284840832, 284877685
287953234, 287990094
291065641, 291108754
294178043, 294214897
297290446, 297339821
300402857, 300439705
303515258, 303552111
306627662, 306677033
309740068, 309776921
312852471, 312889324
315964874, 316001727
319077280, 319114133
322189686, 322226539
325302085, 325351455
328414492, 328451345
331526893, 331576265
334639303, 334700438
337751702, 337788559
340864110, 340900964
343976509, 344013366
347088916, 347132027
350201317, 350238177
353313724, 353350577
356426126, 356462980
359538532, 359575389
362650941, 362700303
365763340, 365800193
368875743, 368912600
371988148, 372025005
375100554, 375137407
378212960, 378249814
381325364, 381362217
384437762, 384474616
387550167, 387599537
390662574, 390711948
393774984, 393811832
396887382, 396936749
399999786, 400036639
403112192, 403161556
406224594, 406280223
409337001, 409373855
412449404, 412486252
415561800, 415598660
418674212, 418711066
421786616, 421823470
424899015, 424960158
428011419, 428048279
431123824, 431160684
434236233, 434279343
437348635, 437385492
440461035, 440522180
443573443, 443610296
446685849, 446735218
449798254, 449835107
452910655, 452947512
456023059, 456059916
459135466, 459172319
462247871, 462290982
465360271, 465403384
468472678, 468509532
471585080, 471621937
474697486, 474734340
477809889, 477846741
480922296, 480959149
484034700, 484084067
487147103, 487183956
490259505, 490320637
493371906, 493408763
496484315, 496533679
499596717, 499633571
502709123, 502758491
505821527, 505870894
508933932, 508970784
512046333, 512083187
515158737, 515195594
518271141, 518307998
521383548, 521420402
524495954, 524532802
527608353, 527645210
530720756, 530757610
533833161, 533870018
536945568, 536982421
540057970, 540094824
543170376, 543219747
546282778, 546319632
549395181, 549432038
552507589, 552563217
555619995, 555656848
558732396, 558769246
561844800, 561881652
564957207, 564994055
568069605, 568106459
571182010, 571231380
574294418, 574331271
577406819, 577443672
580519222, 580556079
583631630, 583668481
586744028, 586780888
589856433, 589905808
592968843, 593005696
596081246, 596118099
599193649, 599230502
602306054, 602342908
605418459, 605474083
608530862, 608567715
611643262, 611680122
614755669, 614792522
617868072, 617904929
620980479, 621029846
624092881, 624129738
627205288, 627260911
630317694, 630354547
633430092, 633485726
636542504, 636591867
639654905, 639716040
642767308, 642804162
645879711, 645929082
648992114, 649035225
652104516, 652153886
655216921, 655253775
658329328, 658366181
661441731, 661478585
664554137, 664603504
667666541, 667703391
670778941, 670815795
673891343, 673928204
677003753, 677040606
680116154, 680153011
683228558, 683265412
686340963, 686377816
689453369, 689502736
692565773, 692602626
695678174, 695715034
698790581, 698827434
701902983, 701952352
705015387, 705052241
708127791, 708164645
711240199, 711277052
714352605, 714408229
717465006, 717514374
720577407, 720638547
723689816, 723726670
726802216, 726839073
729914619, 729963994
733027024, 733076395
736139435, 736176282
739251832, 739294945
742364234, 742413604
745476639, 745513499
748589048, 748625901
751701451, 751738308
754813851, 754850711
757926257, 757963111
761038662, 761075519
764151067, 764187921
767263465, 767300323
770375871, 770412729
773488278, 773537648
776600684, 776637538
779713087, 779749940
782825492, 782862346
785937896, 785987266
789050301, 789105922
792162705, 792199558
795275106, 795311959
798387507, 798424367
801499915, 801555540
804612323, 804649176
807724727, 807785859
810837128, 810873981
813949531, 813986389
817061933, 817098793
820174337, 820211197
823286744, 823336115
826399146, 826436006
829511553, 829548406
832623952, 832685842
835736359, 835773213
838848764, 838885618
841961167, 841998021
845073574, 845110427
848185980, 848222833
851298381, 851341493
854410789, 854447643
857523189, 857560042
860635589, 860672449
863747997, 863784854
866860401, 866897254
869972804, 870009661
873085206, 873134582
876197615, 876234468
879310013, 879346873
882422423, 882465534
885534826, 885571679
888647228, 888684088
891759635, 891796492
894872035, 894908895
897984439, 898033811
901096850, 901133704
904209250, 904258619
907321660, 907358513
910434062, 910495194
913546462, 913595832
916658868, 916695725
919771271, 919808124
922883672, 922920529
925996079, 926032932
929108485, 929145338
932220890, 932257741
935333287, 935370147
938445692, 938482552
941558102, 941594956
944670503, 944732387
947782907, 947819764
950895311, 950932164
954007716, 954044574
957120124, 957156977
960232520, 960281896
963344928, 963394298
966457336, 966494189
969569737, 969606588
972682141, 972718993
975794547, 975850168
978906946, 978943803
982019352, 982056212
985131758, 985168611
988244159, 988293529
991356567, 991405934
994468970, 994530111
997581374, 997618226
1000693774, 1000730634
1003806185, 1003849292
1006918586, 1006955440
1010030994, 1010067846
1013143394, 1013180247
1016255799, 1016292651
1019368204, 1019417575
1022480605, 1022529975
1025593013, 1025629866
1028705416, 1028754785
1031817826, 1031854679
1034930225, 1034979592
1038042628, 1038091995
1041155033, 1041204400
1044267435, 1044304288
1047379835, 1047435469
1050492246, 1050529097
1053604648, 1053641499
1056717054, 1056753907
1059829457, 1059866310
1062941860, 1062978713
1066054266, 1066091119
1069166665, 1069203525
1072279071, 1072315925
1075391477, 1075428331
1078503883, 1078540731
1081616285, 1081659395
1084728691, 1084765545
1087841090, 1087877944
1090953494, 1090990348
1094065900, 1094115271
1097178302, 1097215159
1100290708, 1100327565
1103403114, 1103452485
1106515519, 1106564886
1109627923, 1109664773
1112740326, 1112783437
1115852724, 1115889582
1118965134, 1119001987
1122077535, 1122114392
1125189936, 1125226794
1128302342, 1128339202
1131414746, 1131451604
1134527155, 1134564008
1137639556, 1137700694
1140751957, 1140788815
1143864366, 1143901219
1146976770, 1147013623
1150089177, 1150126025
1153201578, 1153238432
1156313982, 1156350836
1159426388, 1159475758
1162538792, 1162594417
1165651199, 1165694309
1168763602, 1168800449
1171875998, 1171931632
1174988409, 1175025259
1178100810, 1178150181
1181213215, 1181250068
1184325620, 1184374991
1187438025, 1187474878
1190550429, 1190587283
1193662830, 1193699687
1196775237, 1196812090
1199887640, 1199924493
1203000043, 1203036896
1206112449, 1206149302
1209224852, 1209274219
1212337251, 1212374109
1215449659, 1215486516
1218562065, 1218598919
1221674468, 1221711321
1224786872, 1224836243
1227899277, 1227936130
1231011682, 1231048530
1234124083, 1234167194
1237236488, 1237285859
1240348890, 1240385747
1243461298, 1243498150
1246573704, 1246623074
1249686109, 1249729219
1252798505, 1252835362
1255910911, 1255966538
1259023315, 1259072685
1262135719, 1262172576
1265248127, 1265284981
1268360533, 1268397381
1271472932, 1271509789
1274585338, 1274622192
1277697741, 1277734594
1280810145, 1280846999
1283922551, 1283959403
1287034956, 1287071809
1290147356, 1290190468
1293259764, 1293296617
1296372169, 1296421533
1299484573, 1299521420
1302596974, 1302652600
1305709380, 1305765004
1308821784, 1308858637
1311934189, 1311971043
1315046590, 1315083443
1318158994, 1318195853
1321271399, 1321308253
1324383803, 1324420654
1327496208, 1327545578
1330608610, 1330645467
1333721013, 1333757867
1336833417, 1336876529
1339945821, 1339982678
1343058228, 1343095081
1346170629, 1346207489
1349283035, 1349326146
1352395439, 1352444810
1355507845, 1355557212
1358620245, 1358669617
1361732650, 1361788278
1364845056, 1364881907
1367957462, 1367994315
1371069864, 1371119234
1374182269, 1374219122
1377294669, 1377337786
1380407079, 1380443932
1383519482, 1383556336
1386631883, 1386668736
1389744287, 1389793662
1392856692, 1392893549
1395969095, 1396018466
1399081500, 1399118353
1402193905, 1402230758
1405306307, 1405343161
1408418714, 1408455568
1411531119, 1411567972
1414643523, 1414680378
1417755924, 1417792781
1420868330, 1420905183
1423980730, 1424030105
1427093141, 1427129989
1430205542, 1430242395
1433317946, 1433367317
1436430353, 1436467204
1439542753, 1439585867
1442655156, 1442692013
1445767562, 1445804421
1448879969, 1448916822
1451992369, 1452029222
1455104775, 1455147888
1458217180, 1458260287
1461329583, 1461366436
1464441986, 1464478843
1467554391, 1467616277
1470666800, 1470703646
1473779198, 1473828569
1476891602, 1476934715
1480004009, 1480040863
1483116411, 1483153264
1486228815, 1486265669
1489341220, 1489402357
1492453617, 1492496734
1495566023, 1495602881
1498678435, 1498715288
1501790831, 1501827685
1504903238, 1504964374
1508015638, 1508065014
1511128045, 1511164899
1514240450, 1514277304
1517352852, 1517389709
1520465257, 1520502111
1523577661, 1523614515
1526690067, 1526726920
1529802470, 1529839327
1532914878, 1532951731
1536027279, 1536064134
1539139680, 1539195314
1542252092, 1542288939
1545364491, 1545401348
1548476895, 1548513749
1551589299, 1551626153
1554701706, 1554738560
1557814103, 1557850963
1560926509, 1560963369
1564038913, 1564075773
1567151319, 1567206951
1570263723, 1570300579
1573376131, 1573412984
1576488534, 1576544155
1579600932, 1579644049
1582713343, 1582750196
1585825742, 1585862602
1588938148, 1588975005
1592050553, 1592099920
1595162956, 1595212327
1598275361, 1598312218
1601387761, 1601437131
1604500172, 1604537026
1607612574, 1607649427
1610724977, 1610774345
1613837382, 1613886746
1616949780, 1616999156
1620062191, 1620099045
1623174593, 1623211447
1626286994, 1626323854
1629399400, 1629436257
1632511805, 1632548658
1635624209, 1635661068
1638736618, 1638792241
1641849017, 1641904649
1644961425, 1644998278
1648073824, 1648110681
1651186232, 1651223080
1654298627, 1654348003
1657411041, 1657466664
1660523445, 1660560295
1663635846, 1663672699
1666748246, 1666797620
1669860657, 1669897507
1672973061, 1673009909
1676085463, 1676122315
1679197870, 1679240977
1682310273, 1682347127
1685422674, 1685459534
1688535083, 1688584447
1691647486, 1691684334
1694759882, 1694796742
1697872290, 1697909143
1700984696, 1701040320
1704097100, 1704146467
1707209508, 1707246356
1710321906, 1710371275
1713434309, 1713471162
1716546714, 1716583573
1719659122, 1719695970
1722771521, 1722820894
1725883931, 1725920785
1728996334, 1729045701
1732108737, 1732151847
1735221142, 1735270509
1738333545, 1738370398
1741445949, 1741482802
1744558348, 1744595208
1747670754, 1747731895
1750783161, 1750820014
1753895561, 1753938677
1757007971, 1757044821
1760120371, 1760157225
1763232779, 1763288402
1766345183, 1766382036
1769457583, 1769494437
1772569990, 1772619360
1775682394, 1775725505
1778794800, 1778850420
1781907199, 1781944053
1785019607, 1785056460
1788132006, 1788200150
1791244417, 1791281264
1794356816, 1794393670
1797469221, 1797506074
1800581624, 1800618478
1803694030, 1803730883
1806806429, 1806843286
1809918838, 1809955690
1813031241, 1813068094
1816143644, 1816180501
1819256045, 1819292902
1822368451, 1822405308
1825480854, 1825517711
1828593261, 1828642632
1831705667, 1831755035
1834818070, 1834854921
1837930475, 1837967328
1841042880, 1841079733
1844155283, 1844192136
1847267681, 1847304541
1850380087, 1850416947
1853492493, 1853529347
1856604900, 1856641754
1859717297, 1859754156
1862829709, 1862879076
1865942107, 1865978967
1869054517, 1869091371
1872166919, 1872203773
1875279321, 1875316175
1878391729, 1878441099
1881504130, 1881540984
1884616538, 1884653391
1887728940, 1887765793
1890841339, 1890878193
1893953746, 1893990600
1897066150, 1897109266
1900178558, 1900215412
1903290955, 1903327815
1906403359, 1906440219
1909515766, 1909552619
1912628168, 1912658768
1915740575, 1915777428
1918852981, 1918902348
1921965383, 1922014751
1925077788, 1925139671
1928190194, 1928227045
1931302597, 1931339450
1934414998, 1934451855
1937527406, 1937564259
1940639806, 1940676663
1943752207, 1943789067
1946864619, 1946901473
1949977020, 1950013877
1953089423, 1953126280
1956201829, 1956238683
1959314231, 1959351085
1962426635, 1962476006
1965539040, 1965588407
1968651447, 1968688300
1971763847, 1971800700
1974876253, 1974925623
1977988660, 1978025513
1981101059, 1981137913
1984213464, 1984250321
1987325866, 1987362720
1990438269, 1990475126
1993550678, 1993600048
1996663081, 1996699934
1999775485, 1999812338
2002887891, 2002924744
2006000293, 2006049660
2009112699, 2009174583
2012225101, 2012261958
2015337507, 2015386872
2018449913, 2018486766
2021562314, 2021611684
2024674714, 2024711571
2027787117, 2027836492
2030899527, 2030936379
2034011930, 2034061297
2037124333, 2037161187
2040236736, 2040273593
2043349141, 2043386001
2046461549, 2046517170
2049573948, 2049623323
2052686356, 2052723209
2055798757, 2055848128
2058911164, 2058948017
2062023566, 2062060423
2065135971, 2065172824
2068248374, 2068285227
2071360775, 2071397635
2074473179, 2074510036
2077585588, 2077622441
2080697992, 2080734846
2083810397, 2083859767
2086922796, 2086959656
2090035204, 2090072060
2093147605, 2093184459
2096260008, 2096296868
2099372415, 2099409268
2102484817, 2102521672
2105597226, 2105658358
2108709629, 2108746482
2111822031, 2111858882
2114934434, 2114971287
2118046837, 2118083691
2121159244, 2121196097
2124271646, 2124308500
2127384053, 2127420906
2130496455, 2130533312
2133608857, 2133645714
2136721263, 2136758114
2139833665, 2139870520
2142946072, 2142982925
2146058476, 2146107847
-2145796416, -2145759563
-2142684014, -2142628382
-2139571605, -2139515981
-2136459203, -2136422350
-2133346796, -2133309943
-2130234397, -2130191286
-2127121992, -2127085139
-2124009588, -2123978994
-2120897182, -2120866586
-2117784784, -2117747924
-2114672373, -2114635521
-2111559972, -2111523121
-2108447569, -2108410716
-2105335166, -2105298306
-2102222760, -2102185903
-2099110353, -2099073499
-2095997956, -2095961098
-2092885549, -2092836182
-2089773144, -2089736290
-2086660739, -2086611367
-2083548335, -2083511485
-2080435934, -2080399074
-2077323527, -2077286677
-2074211126, -2074174269
-2071098720, -2071049349
-2067986317, -2067949463
-2064873910, -2064837056
-2061761503, -2061724655
-2058649105, -2058612251
-2055536698, -2055499845
-2052424292, -2052381182
-2049311891, -2049275040
-2046199489, -2046162632
-2043087082, -2043050230
-2039974676, -2039937825
-2036862277, -2036825423
-2033749869, -2033700498
-2030637464, -2030600610
-2027525061, -2027488207
-2024412659, -2024369547
-2021300253, -2021263400
-2018187849, -2018150995
-2015075448, -2015038594
-2011963044, -2011926190
-2008850641, -2008813784
-2005738232, -2005701378
-2002625830, -2002588973
-1999513424, -1999476571
-1996401020, -1996364166
-1993288619, -1993239252
-1990176214, -1990139361
-1987063812, -1987026959
-1983951406, -1983914553
-1980839004, -1980802147
-1977726595, -1977689741
-1974614196, -1974577339
-1971501790, -1971464937
-1968389384, -1968352530
-1965276983, -1965240126
-1962164577, -1962127724
-1959052175, -1959015321
-1955939768, -1955884144
-1952827367, -1952790510
-1949714961, -1949671851
-1946602558, -1946565704
-1943490155, -1943440783
-1940377747, -1940340894
-1937265345, -1937215974
-1934152940, -1934103573
-1931040539, -1931003679
-1927928130, -1927891282
-1924815728, -1924778875
-1921703325, -1921666471
-1918590919, -1918554069
-1915478521, -1915441663
-1912366116, -1912329256
-1909253711, -1909216854
-1906141306, -1906104449
-1903028900, -1902967760
-1899916502, -1899879642
-1896804092, -1896767238
-1893691693, -1893654835
-1890579286, -1890542432
-1887466883, -1887430029
-1884354477, -1884317620
-1881242071, -1881192704
-1878129666, -1878086556
-1875017262, -1874980408
-1871904864, -1871868004
-1868792460, -1868755600
-1865680054, -1865643197
-1862567649, -1862530792
-1859455243, -1859418390
-1856342838, -1856305985
-1853230436, -1853193579
-1850118035, -1850081181
-1847005631, -1846956259
-1843893222, -1843856369
-1840780821, -1840743964
-1837668417, -1837631560
-1834556011, -1834519158
-1831443607, -1831406754
-1828331200, -1828294346
-1825218800, -1825169432
-1822106394, -1822057027
-1818993990, -1818932110
-1815881588, -1815844731
-1812769185, -1812732328
-1809656784, -1809619926
-1806544377, -1806507523
-1803431973, -1803395116
-1800319568, -1800282714
-1797207164, -1797157795
-1794094757, -1794045392
-1790982353, -1790945500
-1787869956, -1787833098
-1784757548, -1784720691
-1781645145, -1781608291
-1778532738, -1778495885
-1775420332, -1775383479
-1772307929, -1772258559
-1769195527, -1769158676
-1766083124, -1766046267
-1762970719, -1762933866
-1759858315, -1759815203
-1756745907, -1756696543
-1753633503, -1753584136
-1750521099, -1750477990
-1747408701, -1747371844
-1744296297, -1744259440
-1741183890, -1741134519
-1738071485, -1738022121
-1734959081, -1734922227
-1731846675, -1731809822
-1728734275, -1728697424
-1725621874, -1725572498
-1722509465, -1722466352
-1719397064, -1719347690
-1716284659, -1716247805
-1713172251, -1713122884
-1710059847, -1710022993
-1706947448, -1706910591
-1703835044, -1703798187
-1700722639, -1700648235
-1697610228, -1697573375
-1694497829, -1694460976
-1691385426, -1691348572
-1688273019, -1688223652
-1685160621, -1685123761
-1682048211, -1682011357
-1678935809, -1678886439
-1675823402, -1675786549
-1672710999, -1672674145
-1669598595, -1669561741
-1666486196, -1666424306
-1663373785, -1663312645
-1660261384, -1660224530
-1657148981, -1657112128
-1654036577, -1653999720
-1650924172, -1650887319
-1647811768, -1647768658
-1644699363, -1644643739
-1641586961, -1641550107
-1638474553, -1638437706
-1635362154, -1635325297
-1632249749, -1632212897
-1629137343, -1629087972
-1626024940, -1625988083
-1622912537, -1622875684
-1619800138, -1619763280
-1616687729, -1616650876
-1613575326, -1613514184
-1610462921, -1610426067
-1607350514, -1607301147
